"id","mobility_start_month","mobility_end_month","mobility_duration","gender","gender_transformed","age","sending_city"
8944,"2014-10","2014-10",4,"Female","Female",16,"Olkusz"
8945,"2014-10","2014-10",4,"Female","Female",16,"Szczecin"
8946,"2014-10","2014-10",4,"Female","Female",16,"Warsaw"
8947,"2014-10","2014-10",4,"Female","Female",17,"Białystok"
8948,"2014-10","2014-10",4,"Female","Female",17,"Gostynin"
8949,"2014-10","2014-10",4,"Female","Female",17,"Kędzierzyn-Koźle"
8950,"2014-10","2014-10",4,"Female","Female",17,"Kluczbork"
8951,"2014-10","2014-10",4,"Female","Female",17,"Łomża"
8952,"2014-10","2014-10",4,"Female","Female",17,"Olkusz"
8953,"2014-10","2014-10",4,"Female","Female",17,"Przemyśl"
8954,"2014-10","2014-10",4,"Female","Female",17,"Sosnowiec"
8955,"2014-10","2014-10",4,"Female","Female",17,"Szczecin"
8956,"2014-10","2014-10",4,"Female","Female",18,"Gostynin"
8957,"2014-10","2014-10",4,"Female","Female",18,"Radomsko"
8958,"2014-10","2014-10",4,"Female","Female",18,"Sosnowiec"
8959,"2014-10","2014-10",4,"Female","Female",18,"Szczecin"
8960,"2014-10","2014-10",4,"Female","Female",19,"Kędzierzyn-Koźle"
8968,"2014-10","2014-10",4,"Male","Male",13,"Wieniawa"
8969,"2014-10","2014-10",4,"Male","Male",14,"Warsaw"
8970,"2014-10","2014-10",4,"Male","Male",14,"Wieniawa"
8971,"2014-10","2014-10",4,"Male","Male",15,"Warsaw"
8972,"2014-10","2014-10",4,"Male","Male",15,"Wieniawa"
8973,"2014-10","2014-10",4,"Male","Male",16,"Olkusz"
8974,"2014-10","2014-10",4,"Male","Male",16,"Radomsko"
8975,"2014-10","2014-10",4,"Male","Male",16,"Szczecin"
8976,"2014-10","2014-10",4,"Male","Male",16,"Warsaw"
8977,"2014-10","2014-10",4,"Male","Male",17,"Białystok"
8978,"2014-10","2014-10",4,"Male","Male",17,"Gostynin"
8979,"2014-10","2014-10",4,"Male","Male",17,"Kędzierzyn-Koźle"
8980,"2014-10","2014-10",4,"Male","Male",17,"Kluczbork"
8981,"2014-10","2014-10",4,"Male","Male",17,"Łomża"
8982,"2014-10","2014-10",4,"Male","Male",17,"Olkusz"
8983,"2014-10","2014-10",4,"Male","Male",17,"Przemyśl"
8984,"2014-10","2014-10",4,"Male","Male",17,"Radomsko"
8985,"2014-10","2014-10",4,"Male","Male",18,"Gostynin"
8986,"2014-10","2014-10",4,"Male","Male",18,"Kluczbork"
8987,"2014-10","2014-10",4,"Male","Male",18,"Radomsko"
8988,"2014-10","2014-10",4,"Male","Male",18,"Sosnowiec"
8989,"2014-10","2014-10",4,"Male","Male",18,"Szczecin"
8993,"2014-10","2014-10",1,"Female","Female",15,"Lublin"
8994,"2014-10","2014-10",1,"Female","Female",16,"Lublin"
8995,"2014-10","2014-10",1,"Female","Female",17,"Lublin"
8996,"2014-10","2014-10",1,"Female","Female",18,"Lublin"
8997,"2014-10","2014-10",1,"Female","Female",19,"Lublin"
8998,"2014-10","2014-10",1,"Female","Female",20,"Lublin"
8999,"2014-10","2014-10",1,"Female","Female",21,"Lublin"
9000,"2014-10","2014-10",1,"Female","Female",23,"Lublin"
9001,"2014-10","2014-10",1,"Female","Female",24,"Lublin"
9002,"2014-10","2014-10",1,"Female","Female",25,"Lublin"
9005,"2014-10","2014-10",1,"Female","Female",16,"Lublin"
9006,"2014-10","2014-10",1,"Female","Female",17,"Lublin"
9007,"2014-10","2014-10",1,"Female","Female",18,"Lublin"
9008,"2014-10","2014-10",1,"Male","Male",17,"Lublin"
9009,"2014-10","2014-10",1,"Male","Male",18,"Lublin"
9010,"2014-10","2014-10",1,"Male","Male",22,"Lublin"
9011,"2014-10","2014-10",1,"Male","Male",24,"Lublin"
9012,"2014-10","2014-10",1,"Male","Male",16,"Lublin"
9013,"2014-10","2014-10",1,"Male","Male",17,"Lublin"
9014,"2014-11","2014-11",1,"Female","Female",17,"Lublin"
9015,"2014-11","2014-11",1,"Female","Female",18,"Lublin"
9016,"2014-11","2014-11",1,"Female","Female",19,"Lublin"
9017,"2014-11","2014-11",1,"Female","Female",21,"Lublin"
9018,"2014-11","2014-11",1,"Female","Female",22,"Lublin"
9020,"2014-11","2014-11",1,"Male","Male",18,"Lublin"
9021,"2014-11","2014-11",1,"Male","Male",19,"Lublin"
9022,"2014-11","2014-11",1,"Male","Male",22,"Lublin"
9023,"2014-11","2014-11",1,"Male","Male",24,"Lublin"
9025,"2014-12","2014-12",1,"Female","Female",18,"Lublin"
9026,"2014-12","2014-12",1,"Female","Female",19,"Lublin"
9029,"2014-12","2014-12",1,"Male","Male",18,"Lublin"
9030,"2014-12","2014-12",1,"Male","Male",19,"Lublin"
9031,"2014-12","2014-12",1,"Male","Male",20,"Lublin"
9032,"2014-12","2014-12",1,"Male","Male",23,"Lublin"
9177,"2014-12","2014-12",5,"Female","Female",20,"Kr�sno"
9178,"2014-12","2014-12",5,"Female","Female",22,"Kr�sno"
9179,"2014-12","2014-12",5,"Female","Female",23,"Kr�sno"
9180,"2014-12","2014-12",5,"Male","Male",19,"Kr�sno"
9181,"2014-12","2014-12",5,"Male","Male",22,"Kr�sno"
9182,"2014-12","2014-12",5,"Male","Male",23,"Kr�sno"
9183,"2014-12","2014-12",5,"Male","Male",24,"Kr�sno"
9185,"2014-12","2014-12",5,"Female","Female",21,"Kauno district,Kulautuvos village"
9186,"2014-12","2014-12",5,"Female","Female",22,"Kauno district,Kulautuvos village"
9187,"2014-12","2014-12",5,"Female","Female",25,"Kauno district,Kulautuvos village"
9188,"2014-12","2014-12",5,"Male","Male",19,"Kauno district,Kulautuvos village"
9189,"2014-12","2014-12",5,"Male","Male",20,"Kauno district,Kulautuvos village"
9190,"2014-12","2014-12",5,"Male","Male",23,"Kauno district,Kulautuvos village"
9191,"2014-12","2014-12",5,"Male","Male",24,"Kauno district,Kulautuvos village"
9192,"2014-12","2014-12",5,"Male","Male",25,"Kauno district,Kulautuvos village"
9193,"2014-12","2014-12",5,"Female","Female",20,"Chisinau"
9194,"2014-12","2014-12",5,"Female","Female",21,"Chisinau"
9195,"2014-12","2014-12",5,"Female","Female",22,"Chisinau"
9196,"2014-12","2014-12",5,"Female","Female",23,"Chisinau"
9197,"2014-12","2014-12",5,"Female","Female",24,"Chisinau"
9200,"2014-12","2014-12",5,"Male","Male",24,"Chisinau"
9202,"2014-12","2014-12",5,"Female","Female",20,"Tarn�w"
9203,"2014-12","2014-12",5,"Female","Female",22,"Tarn�w"
9204,"2014-12","2014-12",5,"Male","Male",23,"Tarn�w"
9205,"2014-12","2014-12",5,"Male","Male",25,"Tarn�w"
9208,"2014-12","2014-12",5,"Female","Female",19,"Bratys�awa"
9209,"2014-12","2014-12",5,"Female","Female",20,"Bratys�awa"
9210,"2014-12","2014-12",5,"Female","Female",21,"Bratys�awa"
9212,"2014-12","2014-12",5,"Male","Male",19,"Bratys�awa"
9213,"2014-12","2014-12",5,"Male","Male",21,"Bratys�awa"
9214,"2014-12","2014-12",5,"Male","Male",22,"Bratys�awa"
9215,"2014-12","2014-12",5,"Male","Male",24,"Bratys�awa"
9216,"2014-12","2014-12",5,"Female","Female",23,"Lviv"
9217,"2014-12","2014-12",5,"Female","Female",25,"Lviv"
9222,"2014-09","2014-09",4,"Female","Female",17,"DWIKOZY"
9223,"2014-09","2014-09",4,"Female","Female",17,"WARSZAWA"
9224,"2014-09","2014-09",4,"Female","Female",18,"BARANOWO"
9225,"2014-09","2014-09",4,"Female","Female",18,"Jaworzynka"
9226,"2014-09","2014-09",4,"Female","Female",19,"BARANOWO"
9227,"2014-09","2014-09",4,"Female","Female",21,"BARANOWO"
9228,"2014-09","2014-09",4,"Female","Female",21,"Krak�w"
9229,"2014-09","2014-09",4,"Female","Female",21,"Skawina"
9230,"2014-09","2014-09",4,"Female","Female",22,"BARANOWO"
9231,"2014-09","2014-09",4,"Female","Female",22,"KRAK�W"
9232,"2014-09","2014-09",4,"Female","Female",22,"Krak�w"
9233,"2014-09","2014-09",4,"Female","Female",22,"WARSZAWA"
9234,"2014-09","2014-09",4,"Female","Female",22,"Wielkie Drogi"
9235,"2014-09","2014-09",4,"Female","Female",24,"Kasina Wielka"
9238,"2014-09","2014-09",4,"Female","Female",21,"KRAK�W"
9239,"2014-09","2014-09",4,"Male","Male",17,"S�UPNA"
9240,"2014-09","2014-09",4,"Male","Male",17,"TRZEBINIA"
9241,"2014-09","2014-09",4,"Male","Male",18,"BARANOWO"
9242,"2014-09","2014-09",4,"Male","Male",18,"CHE�MEK"
9243,"2014-09","2014-09",4,"Male","Male",18,"M�CI�W"
9244,"2014-09","2014-09",4,"Male","Male",18,"O�WI�CIM"
9245,"2014-09","2014-09",4,"Male","Male",18,"PRZECISZ�W"
9246,"2014-09","2014-09",4,"Male","Male",18,"Skawina"
9247,"2014-09","2014-09",4,"Male","Male",18,"W�GRCE"
9248,"2014-09","2014-09",4,"Male","Male",19,"BRZESZCZE"
9249,"2014-09","2014-09",4,"Male","Male",19,"JAWISZOWICE"
9250,"2014-09","2014-09",4,"Male","Male",19,"O�WI�CIM"
9251,"2014-09","2014-09",4,"Male","Male",19,"ZAG�RZE"
9252,"2014-09","2014-09",4,"Male","Male",20,"BARANOWO"
9253,"2014-09","2014-09",4,"Male","Male",20,"WARSZAWA"
9254,"2014-09","2014-09",4,"Male","Male",21,"G�AZ�W"
9255,"2014-09","2014-09",4,"Male","Male",21,"OLSZEWKA"
9256,"2014-09","2014-09",4,"Male","Male",21,"TOKARNIA"
9257,"2014-09","2014-09",4,"Male","Male",24,"SOKӣKA"
9259,"2014-10","2014-10",4,"Female","Female",17,"DWIKOZY"
9260,"2014-10","2014-10",4,"Female","Female",17,"TRZEBINIA"
9261,"2014-10","2014-10",4,"Female","Female",17,"WARSZAWA"
9262,"2014-10","2014-10",4,"Female","Female",18,"BARANOWO"
9263,"2014-10","2014-10",4,"Female","Female",18,"Jaworzynka"
9264,"2014-10","2014-10",4,"Female","Female",19,"BARANOWO"
9265,"2014-10","2014-10",4,"Female","Female",21,"BARANOWO"
9266,"2014-10","2014-10",4,"Female","Female",21,"Skawina"
9267,"2014-10","2014-10",4,"Female","Female",22,"BARANOWO"
9268,"2014-10","2014-10",4,"Female","Female",22,"KRAK�W"
9269,"2014-10","2014-10",4,"Female","Female",22,"Krak�w"
9270,"2014-10","2014-10",4,"Female","Female",22,"WARSZAWA"
9271,"2014-10","2014-10",4,"Female","Female",22,"Wielkie Drogi"
9272,"2014-10","2014-10",4,"Female","Female",24,"Kasina Wielkia"
9275,"2014-10","2014-10",4,"Male","Male",17,"S�UPNA"
9276,"2014-10","2014-10",4,"Male","Male",18,"BARANOWO"
9277,"2014-10","2014-10",4,"Male","Male",18,"M�CI�W"
9278,"2014-10","2014-10",4,"Male","Male",18,"O�WI�CIM"
9279,"2014-10","2014-10",4,"Male","Male",18,"PRZECISZ�W"
9280,"2014-10","2014-10",4,"Male","Male",19,"BRZESZCZE"
9281,"2014-10","2014-10",4,"Male","Male",19,"CHE�MEK"
9282,"2014-10","2014-10",4,"Male","Male",19,"JAWISZOWICE"
9283,"2014-10","2014-10",4,"Male","Male",19,"O�WI�CIM"
9284,"2014-10","2014-10",4,"Male","Male",19,"W�GRCE"
9285,"2014-10","2014-10",4,"Male","Male",19,"ZAG�RZE"
9286,"2014-10","2014-10",4,"Male","Male",20,"BARANOWO"
9287,"2014-10","2014-10",4,"Male","Male",20,"WARSZAWA"
9288,"2014-10","2014-10",4,"Male","Male",21,"G�AZ�W"
9289,"2014-10","2014-10",4,"Male","Male",21,"OLSZEWKA"
9290,"2014-10","2014-10",4,"Male","Male",22,"Skawina"
9291,"2014-10","2014-10",4,"Male","Male",22,"TOKARNIA"
9292,"2014-10","2014-10",4,"Male","Male",24,"SOKӣKA"
9294,"2014-11","2014-11",4,"Female","Female",17,"TRZEBINIA"
9295,"2014-11","2014-11",4,"Female","Female",17,"WARSZAWA"
9296,"2014-11","2014-11",4,"Female","Female",18,"BARANOWO"
9297,"2014-11","2014-11",4,"Female","Female",18,"DWIKOZY"
9298,"2014-11","2014-11",4,"Female","Female",18,"Jaworzynka"
9299,"2014-11","2014-11",4,"Female","Female",19,"BARANOWO"
9300,"2014-11","2014-11",4,"Female","Female",21,"BARANOWO"
9301,"2014-11","2014-11",4,"Female","Female",21,"Skawina"
9302,"2014-11","2014-11",4,"Female","Female",22,"BARANOWO"
9303,"2014-11","2014-11",4,"Female","Female",22,"KRAK�W"
9304,"2014-11","2014-11",4,"Female","Female",22,"Krak�w"
9305,"2014-11","2014-11",4,"Female","Female",22,"WARSZAWA"
9306,"2014-11","2014-11",4,"Female","Female",22,"WIELKIE DROGI"
9307,"2014-11","2014-11",4,"Female","Female",24,"Kasina Wielka"
9310,"2014-11","2014-11",4,"Male","Male",18,"BARANOWO"
9311,"2014-11","2014-11",4,"Male","Male",18,"O�WI�CIM"
9312,"2014-11","2014-11",4,"Male","Male",18,"PRZECISZ�W"
9313,"2014-11","2014-11",4,"Male","Male",18,"S�UPNA"
9314,"2014-11","2014-11",4,"Male","Male",18,"Skawina"
9315,"2014-11","2014-11",4,"Male","Male",19,"BRZESZCZE"
9316,"2014-11","2014-11",4,"Male","Male",19,"CHE�MEK"
9317,"2014-11","2014-11",4,"Male","Male",19,"JAWISZOWICE"
9318,"2014-11","2014-11",4,"Male","Male",19,"M�CI�W"
9319,"2014-11","2014-11",4,"Male","Male",19,"O�WI�CIM"
9320,"2014-11","2014-11",4,"Male","Male",19,"W�GRCE"
9321,"2014-11","2014-11",4,"Male","Male",19,"ZAG�RZE"
9322,"2014-11","2014-11",4,"Male","Male",20,"BARANOWO"
9323,"2014-11","2014-11",4,"Male","Male",20,"WARSZAWA"
9324,"2014-11","2014-11",4,"Male","Male",21,"G�AZ�W"
9325,"2014-11","2014-11",4,"Male","Male",21,"OLSZEWKA"
9326,"2014-11","2014-11",4,"Male","Male",22,"TOKARNIA"
9327,"2014-11","2014-11",4,"Male","Male",24,"SOKӣKA"
9329,"2014-09","2014-09",1,"Female","Female",12,"Zielona Góra"
9330,"2014-09","2014-09",1,"Female","Female",14,"Łąg"
9331,"2014-09","2014-09",1,"Female","Female",15,"Gdansk"
9332,"2014-09","2014-09",1,"Female","Female",15,"Gdańsk"
9333,"2014-09","2014-09",1,"Female","Female",15,"Łąg"
9334,"2014-09","2014-09",1,"Female","Female",15,"Lubichowo"
9335,"2014-09","2014-09",1,"Female","Female",15,"Mynki"
9336,"2014-09","2014-09",1,"Female","Female",15,"Osowo Leśne"
9337,"2014-09","2014-09",1,"Female","Female",15,"Zelgoszcz"
9338,"2014-09","2014-09",1,"Female","Female",15,"Złe Mięso"
9339,"2014-09","2014-09",1,"Female","Female",16,"Łąg"
9340,"2014-09","2014-09",1,"Female","Female",17,"Czersk"
9341,"2014-09","2014-09",1,"Female","Female",17,"Gdansk"
9342,"2014-09","2014-09",1,"Female","Female",17,"Gdańsk"
9343,"2014-09","2014-09",1,"Female","Female",17,"Łąg"
9344,"2014-09","2014-09",1,"Female","Female",17,"Łąg Kolonia"
9345,"2014-09","2014-09",1,"Female","Female",17,"Lubiki"
9346,"2014-09","2014-09",1,"Female","Female",17,"Przytornia"
9347,"2014-09","2014-09",1,"Female","Female",18,"Czarna Woda"
9348,"2014-09","2014-09",1,"Female","Female",18,"Czersk"
9349,"2014-09","2014-09",1,"Female","Female",18,"Gdańsk"
9350,"2014-09","2014-09",1,"Female","Female",18,"Karsin"
9351,"2014-09","2014-09",1,"Female","Female",18,"Nowe Prusy"
9352,"2014-09","2014-09",1,"Female","Female",18,"Pustki"
9353,"2014-09","2014-09",1,"Female","Female",18,"Szlachta"
9354,"2014-09","2014-09",1,"Female","Female",18,"Wojtal"
9355,"2014-09","2014-09",1,"Female","Female",18,"Zimne Zdroje"
9356,"2014-09","2014-09",1,"Female","Female",19,"Łąg"
9357,"2014-09","2014-09",1,"Female","Female",20,"Łąg"
9358,"2014-09","2014-09",1,"Female","Female",24,"Łąg"
9360,"2014-09","2014-09",1,"Male","Male",14,"Gdańsk"
9361,"2014-09","2014-09",1,"Male","Male",14,"Lubichowo"
9362,"2014-09","2014-09",1,"Male","Male",14,"Zelgoszcz"
9363,"2014-09","2014-09",1,"Male","Male",15,"Gdańsk"
9364,"2014-09","2014-09",1,"Male","Male",15,"Łąg"
9365,"2014-09","2014-09",1,"Male","Male",15,"Lubichowo"
9366,"2014-09","2014-09",1,"Male","Male",15,"Mościska"
9367,"2014-09","2014-09",1,"Male","Male",15,"Ocypel"
9368,"2014-09","2014-09",1,"Male","Male",15,"Zielona Góra"
9369,"2014-09","2014-09",1,"Male","Male",16,"Gdańsk"
9370,"2014-09","2014-09",1,"Male","Male",17,"Czersk"
9371,"2014-09","2014-09",1,"Male","Male",17,"Gdańsk"
9372,"2014-09","2014-09",1,"Male","Male",17,"Łąg"
9373,"2014-09","2014-09",1,"Male","Male",18,"Czersk"
9374,"2014-09","2014-09",1,"Male","Male",20,"Czersk"
9375,"2014-09","2014-09",1,"Male","Male",21,"Lubichowo"
9380,"2014-10","2014-10",1,"Female","Female",12,"Gdansk"
9381,"2014-10","2014-10",1,"Female","Female",13,"Bąkowo"
9382,"2014-10","2014-10",1,"Female","Female",13,"Gdansk"
9383,"2014-10","2014-10",1,"Female","Female",13,"Kartuzy"
9384,"2014-10","2014-10",1,"Female","Female",15,"Gdansk"
9385,"2014-10","2014-10",1,"Female","Female",15,"Gdańsk"
9386,"2014-10","2014-10",1,"Female","Female",15,"Lisewo Malborskie"
9387,"2014-10","2014-10",1,"Female","Female",16,"Gdansk"
9388,"2014-10","2014-10",1,"Female","Female",16,"Kleszczewo"
9389,"2014-10","2014-10",1,"Female","Female",16,"Lisewo Malborskie"
9390,"2014-10","2014-10",1,"Female","Female",17,"Starogard Gdański"
9391,"2014-10","2014-10",1,"Female","Female",18,"Ostrzyce"
9392,"2014-10","2014-10",1,"Female","Female",19,"Babi Dół"
9393,"2014-10","2014-10",1,"Female","Female",19,"Przyjaźń"
9394,"2014-10","2014-10",1,"Female","Female",19,"Skrzeszewo"
9395,"2014-10","2014-10",1,"Female","Female",19,"Tuchom"
9396,"2014-10","2014-10",1,"Female","Female",20,"Gdynia"
9397,"2014-10","2014-10",1,"Female","Female",20,"Starogard Gdański"
9398,"2014-10","2014-10",1,"Female","Female",20,"Wałdowo"
9399,"2014-10","2014-10",1,"Female","Female",22,"Gdansk"
9400,"2014-10","2014-10",1,"Male","Male",12,"Gdansk"
9401,"2014-10","2014-10",1,"Male","Male",13,"Banino"
9402,"2014-10","2014-10",1,"Male","Male",13,"Borzestowska Huta"
9403,"2014-10","2014-10",1,"Male","Male",13,"Garcz"
9404,"2014-10","2014-10",1,"Male","Male",13,"Gdansk"
9405,"2014-10","2014-10",1,"Male","Male",14,"Gdansk"
9406,"2014-10","2014-10",1,"Male","Male",14,"Gdańsk"
9407,"2014-10","2014-10",1,"Male","Male",15,"Gdańsk"
9408,"2014-10","2014-10",1,"Male","Male",16,"Kolonia"
9409,"2014-10","2014-10",1,"Male","Male",16,"Wolental"
9410,"2014-10","2014-10",1,"Male","Male",17,"Gdansk"
9411,"2014-10","2014-10",1,"Male","Male",18,"Mezowo"
9412,"2014-10","2014-10",1,"Male","Male",19,"Kolonia"
9413,"2014-10","2014-10",1,"Male","Male",19,"Żukowo"
9414,"2014-10","2014-10",1,"Male","Male",20,"Gdansk"
9415,"2014-10","2014-10",1,"Male","Male",21,"Ciechocin"
9416,"2014-10","2014-10",1,"Male","Male",22,"Starogard Gdański"
9417,"2014-10","2014-10",1,"Male","Male",24,"Ocypel"
9989,"2014-11","2014-11",1,"Female","Female",14,"Kielce"
9990,"2014-11","2014-11",1,"Female","Female",15,"Kielce"
9991,"2014-11","2014-11",1,"Female","Female",16,"Kielce"
9992,"2014-11","2014-11",1,"Female","Female",17,"Kielce"
9993,"2014-11","2014-11",1,"Female","Female",18,"Kielce"
9994,"2014-11","2014-11",1,"Female","Female",24,"Kielce"
9995,"2014-11","2014-11",1,"Female","Female",25,"Kielce"
10009,"2014-11","2014-11",1,"Female","Female",17,"Kielce"
10010,"2014-11","2014-11",1,"Female","Female",18,"Kielce"
10011,"2014-11","2014-11",1,"Female","Female",19,"Kielce"
10012,"2014-11","2014-11",1,"Female","Female",22,"Kielce"
10013,"2014-11","2014-11",1,"Male","Male",14,"Kielce"
10014,"2014-11","2014-11",1,"Male","Male",15,"Kielce"
10015,"2014-11","2014-11",1,"Male","Male",16,"Kielce"
10016,"2014-11","2014-11",1,"Male","Male",17,"Kielce"
10017,"2014-11","2014-11",1,"Male","Male",18,"Kielce"
10018,"2014-11","2014-11",1,"Male","Male",19,"Kielce"
10019,"2014-11","2014-11",1,"Male","Male",25,"Kielce"
10027,"2014-11","2014-11",1,"Male","Male",16,"Kielce"
10028,"2014-11","2014-11",1,"Male","Male",17,"Kielce"
10029,"2014-11","2014-11",1,"Male","Male",18,"Kielce"
10030,"2014-11","2014-11",1,"Male","Male",19,"Kielce"
10031,"2014-11","2014-11",1,"Male","Male",23,"Kielce"
10032,"2014-12","2014-12",1,"Female","Female",13,"Kielce"
10033,"2014-12","2014-12",1,"Female","Female",15,"Kielce"
10034,"2014-12","2014-12",1,"Female","Female",16,"Kielce"
10035,"2014-12","2014-12",1,"Female","Female",17,"Kielce"
10036,"2014-12","2014-12",1,"Female","Female",18,"Kielce"
10037,"2014-12","2014-12",1,"Female","Female",19,"Kielce"
10038,"2014-12","2014-12",1,"Female","Female",23,"Kielce"
10044,"2014-12","2014-12",1,"Female","Female",13,"Kielce"
10045,"2014-12","2014-12",1,"Female","Female",14,"Kielce"
10046,"2014-12","2014-12",1,"Female","Female",15,"Kielce"
10047,"2014-12","2014-12",1,"Male","Male",13,"Kielce"
10048,"2014-12","2014-12",1,"Male","Male",14,"Kielce"
10049,"2014-12","2014-12",1,"Male","Male",15,"Kielce"
10050,"2014-12","2014-12",1,"Male","Male",16,"Kielce"
10051,"2014-12","2014-12",1,"Male","Male",17,"Kielce"
10052,"2014-12","2014-12",1,"Male","Male",18,"Kielce"
10053,"2014-12","2014-12",1,"Male","Male",20,"Kielce"
10060,"2014-12","2014-12",1,"Male","Male",13,"Kielce"
10061,"2014-12","2014-12",1,"Male","Male",14,"Kielce"
10062,"2014-12","2014-12",1,"Male","Male",15,"Kielce"
10076,"2014-11","2014-12",5,"Female","Female",17,"Myszkowice"
10077,"2014-11","2014-12",5,"Female","Female",17,"Sosnowiec"
10078,"2014-11","2014-12",5,"Female","Female",18,"Cz?stochowa"
10079,"2014-11","2014-12",5,"Female","Female",18,"Gliwice"
10080,"2014-11","2014-12",5,"Female","Female",18,"Korwin?w"
10081,"2014-11","2014-12",5,"Female","Female",19,"?wi?toch?owice"
10082,"2014-11","2014-12",5,"Female","Female",19,"Miko??w"
10083,"2014-11","2014-12",5,"Female","Female",19,"Opole"
10084,"2014-11","2014-12",5,"Female","Female",20,"D?browa G?rnicza"
10085,"2014-11","2014-12",5,"Female","Female",20,"Krak?w"
10086,"2014-11","2014-12",5,"Female","Female",21,"Racib?rz"
10087,"2014-11","2014-12",5,"Female","Female",21,"Wroc?aw"
10088,"2014-11","2014-12",5,"Female","Female",22,"Gliwice"
10089,"2014-11","2014-12",5,"Female","Female",22,"Katowice"
10090,"2014-11","2014-12",5,"Female","Female",23,"Gliwice"
10091,"2014-11","2014-12",5,"Female","Female",24,"Gliwice"
10092,"2014-11","2014-12",5,"Female","Female",24,"Krak?w"
10093,"2014-11","2014-12",5,"Female","Female",24,"Olesno"
10094,"2014-11","2014-12",5,"Female","Female",25,"Gliwice"
10096,"2014-11","2014-12",5,"Female","Female",24,"L?dziny"
10097,"2014-11","2014-12",5,"Male","Male",17,"Katowice"
10098,"2014-11","2014-12",5,"Male","Male",18,"?ory"
10099,"2014-11","2014-12",5,"Male","Male",19,"Chorz?w"
10100,"2014-11","2014-12",5,"Male","Male",19,"Gliwice"
10101,"2014-11","2014-12",5,"Male","Male",20,"Wojkowice"
10102,"2014-11","2014-12",5,"Male","Male",21,"Nowy S?cz"
10103,"2014-11","2014-12",5,"Male","Male",21,"Siemianowice ?l?skie"
10104,"2014-11","2014-12",5,"Male","Male",21,"So?nicowice"
10105,"2014-11","2014-12",5,"Male","Male",22,"Chorz?w"
10106,"2014-11","2014-12",5,"Male","Male",22,"Cieszyn"
10107,"2014-11","2014-12",5,"Male","Male",22,"Gliwice"
10108,"2014-11","2014-12",5,"Male","Male",23,"Gliwice"
10109,"2014-11","2014-12",5,"Male","Male",23,"Krak?w"
10110,"2014-11","2014-12",5,"Male","Male",23,"Opole"
10111,"2014-11","2014-12",5,"Male","Male",23,"Wodzis?aw ?l?ski"
10112,"2014-11","2014-12",5,"Male","Male",23,"Zawiercie"
10113,"2014-11","2014-12",5,"Male","Male",24,"Gliwice"
10114,"2014-11","2014-12",5,"Male","Male",24,"Katowice"
10115,"2014-11","2014-12",5,"Male","Male",24,"Wroc?aw"
10116,"2014-11","2014-12",5,"Male","Male",24,"Zabrze"
10117,"2014-11","2014-12",5,"Male","Male",25,"Czelad?"
10118,"2014-11","2014-12",5,"Male","Male",25,"Gliwice"
10123,"2014-11","2014-12",5,"Male","Male",23,"Katowice"
10124,"2014-11","2014-12",5,"Male","Male",24,"Gliwice"
10126,"2014-09","2014-09",2,"Female","Female",17,"BIA�YSTOK"
10127,"2014-09","2014-09",2,"Female","Female",17,"WA�BRZYCH"
10128,"2014-09","2014-09",2,"Female","Female",18,"MALBORK"
10129,"2014-09","2014-09",2,"Female","Female",18,"STAROGARD GDA�SKI"
10130,"2014-09","2014-09",2,"Female","Female",18,"ZDROCHEC"
10131,"2014-09","2014-09",2,"Female","Female",20,"SKAR�YSKO KAMIENNA"
10132,"2014-09","2014-09",2,"Female","Female",22,"WARSZAWA"
10133,"2014-09","2014-09",2,"Male","Male",16,"WA�BRZYCH"
10134,"2014-09","2014-09",2,"Male","Male",17,"CZ�STOCHOWA"
10135,"2014-09","2014-09",2,"Male","Male",17,"STAROGARD GDA�SKI"
10136,"2014-09","2014-09",2,"Male","Male",17,"WIELKA WIE�"
10137,"2014-09","2014-09",2,"Male","Male",18,"MYS�OWICE"
10138,"2014-09","2014-09",2,"Male","Male",18,"SZTUM"
10139,"2014-09","2014-09",2,"Male","Male",18,"WA�BRZYCH"
10140,"2014-09","2014-09",2,"Male","Male",19,"WARSZAWA"
10141,"2014-09","2014-09",2,"Male","Male",21,"KRAK�W"
10142,"2014-09","2014-09",2,"Male","Male",21,"WARSZAWA"
10143,"2014-09","2014-09",2,"Male","Male",23,"POZNA�"
10144,"2014-10","2014-10",4,"Female","Female",15,"MIEROSZ�W"
10145,"2014-10","2014-10",4,"Female","Female",17,"BIA�YSTOK"
10146,"2014-10","2014-10",4,"Female","Female",17,"R�DZINY"
10147,"2014-10","2014-10",4,"Female","Female",17,"W�CHOCK"
10148,"2014-10","2014-10",4,"Female","Female",17,"WA�BRZYCH"
10149,"2014-10","2014-10",4,"Female","Female",18,"BIA�YSTOK"
10150,"2014-10","2014-10",4,"Female","Female",18,"MALBORK"
10151,"2014-10","2014-10",4,"Female","Female",18,"MYS�OWICE"
10152,"2014-10","2014-10",4,"Female","Female",18,"NYSA"
10153,"2014-10","2014-10",4,"Female","Female",18,"STAROGARD GDA�SKI"
10154,"2014-10","2014-10",4,"Female","Female",18,"TARN�W"
10155,"2014-10","2014-10",4,"Female","Female",20,"SKAR�YSKO KAMIENNA"
10156,"2014-10","2014-10",4,"Female","Female",20,"STAROGARD GDA�SKI"
10157,"2014-10","2014-10",4,"Female","Female",21,"KRAK�W"
10158,"2014-10","2014-10",4,"Female","Female",22,"KATOWICE"
